# Flight Simulation Results - C208B Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 2200 lb
# Payload: 0 lb
# Cruise Altitude: 5000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +0°C
# Approach VAPP: 76.9 kts
# Approach VREF: 51.3 kts
# Generated: 2025-11-08 10:34:56
# Original Data Points: 3648
# Sampled Data Points (2-sec intervals): 9119
# Time Range: 0 - 18236 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,112,5194,201,6700,2100,0,0.002,122.7,76.9,51.3
2,0,takeoff roll,40,0.0,19,19,573,3933,225,6700,2100,154,0.028,86.5,76.9,51.3
4,0,takeoff roll,81,0.0,37,37,1058,2606,250,6700,2100,316,0.056,48.3,76.9,51.3
6,0,takeoff roll,126,0.1,50,50,1371,1907,277,6699,2099,398,0.076,28.4,76.9,51.3
8,0,takeoff roll,173,0.1,58,58,1510,1836,305,6699,2099,401,0.088,26.8,76.9,51.3
10,0,takeoff roll,221,0.1,67,67,1649,1766,334,6699,2099,404,0.101,25.1,76.9,51.3
12,0,takeoff roll,266,0.2,71,70,1533,1753,424,6699,2099,407,0.107,22.2,76.9,51.3
14,2,2nd segment climb,311,0.2,75,74,1417,1739,515,6698,2098,410,0.113,19.3,76.9,51.3
16,2,2nd segment climb,356,0.2,77,76,1364,1731,555,6698,2098,410,0.116,17.8,76.9,51.3
18,3,3rd segment climb,402,0.3,77,76,1388,1729,533,6698,2098,406,0.116,18.2,76.9,51.3
20,3,3rd segment climb,448,0.3,77,76,1413,1727,510,6698,2098,402,0.116,18.5,76.9,51.3
22,3,3rd segment climb,495,0.4,77,76,1413,1725,509,6698,2098,402,0.116,18.5,76.9,51.3
24,3,3rd segment climb,542,0.4,77,76,1411,1723,509,6697,2097,402,0.116,18.4,76.9,51.3
26,3,3rd segment climb,589,0.5,77,76,1410,1721,509,6697,2097,401,0.117,18.4,76.9,51.3
28,3,3rd segment climb,636,0.5,77,76,1409,1719,509,6697,2097,401,0.117,18.4,76.9,51.3
30,3,3rd segment climb,683,0.5,77,76,1407,1717,509,6697,2097,401,0.117,18.3,76.9,51.3
32,3,3rd segment climb,730,0.6,77,76,1406,1715,509,6696,2096,400,0.117,18.3,76.9,51.3
34,3,3rd segment climb,777,0.6,77,76,1405,1713,509,6696,2096,400,0.117,18.3,76.9,51.3
36,3,3rd segment climb,824,0.7,77,76,1403,1711,509,6696,2096,400,0.117,18.2,76.9,51.3
38,3,3rd segment climb,870,0.7,77,76,1402,1709,509,6696,2096,399,0.117,18.2,76.9,51.3
40,3,3rd segment climb,917,0.8,77,76,1401,1707,509,6696,2096,399,0.117,18.2,76.9,51.3
42,3,3rd segment climb,964,0.8,77,76,1399,1705,509,6695,2095,399,0.117,18.2,76.9,51.3
44,3,3rd segment climb,1010,0.8,77,76,1398,1703,509,6695,2095,398,0.117,18.1,76.9,51.3
46,3,3rd segment climb,1057,0.9,77,76,1397,1701,509,6695,2095,398,0.118,18.1,76.9,51.3
48,3,3rd segment climb,1104,0.9,78,76,1396,1699,509,6695,2095,398,0.118,18.1,76.9,51.3
50,3,3rd segment climb,1150,1.0,78,76,1394,1697,509,6694,2094,397,0.118,18.0,76.9,51.3
52,3,3rd segment climb,1197,1.0,78,76,1393,1695,509,6694,2094,397,0.118,18.0,76.9,51.3
54,3,3rd segment climb,1243,1.1,78,76,1392,1693,509,6694,2094,397,0.118,18.0,76.9,51.3
56,3,3rd segment climb,1289,1.1,78,76,1390,1691,509,6694,2094,396,0.118,17.9,76.9,51.3
58,3,3rd segment climb,1336,1.1,78,76,1389,1689,509,6694,2094,396,0.118,17.9,76.9,51.3
60,3,3rd segment climb,1382,1.2,78,76,1388,1687,509,6693,2093,396,0.118,17.9,76.9,51.3
62,3,3rd segment climb,1428,1.2,78,76,1386,1685,509,6693,2093,395,0.118,17.9,76.9,51.3
64,3,3rd segment climb,1474,1.3,78,76,1385,1683,509,6693,2093,395,0.118,17.8,76.9,51.3
66,3,3rd segment climb,1522,1.3,80,79,1407,1665,505,6693,2093,395,0.122,17.6,76.9,51.3
